"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 27 19:11:24 GMT 2024","Sun Oct 27 19:11:24 GMT 2024","8","readFile","","","","","can read sjis encoded csv file correctly",""
"passed","Sun Oct 27 19:11:19 GMT 2024","Sun Oct 27 19:11:19 GMT 2024","1","convertFieldValue","","","","","[1] convert SINGLE_LINE_TEXT field correctly",""
"passed","Sun Oct 27 19:11:20 GMT 2024","Sun Oct 27 19:11:20 GMT 2024","1","userSelected","","","","","should throw an Error if specified field is not supported",""
"passed","Sun Oct 27 19:12:35 GMT 2024","Sun Oct 27 19:12:39 GMT 2024","4396","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.","","","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.",""
"passed","Sun Oct 27 19:11:25 GMT 2024","Sun Oct 27 19:11:25 GMT 2024","23","validate","","","","","invalid `fileExists`",""
"passed","Sun Oct 27 19:11:21 GMT 2024","Sun Oct 27 19:11:21 GMT 2024","2","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Sun Oct 27 19:12:13 GMT 2024","Sun Oct 27 19:12:13 GMT 2024","129","","CliKintoneTest-10 Should return the error message when lacking of --app option","","","","CliKintoneTest-10 Should return the error message when lacking of --app option",""
"passed","Sun Oct 27 19:12:12 GMT 2024","Sun Oct 27 19:12:16 GMT 2024","4036","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","","","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.",""
"passed","Sun Oct 27 19:11:22 GMT 2024","Sun Oct 27 19:11:22 GMT 2024","309","main","","","","","should throw error when an undefined command is passed",""
"passed","Sun Oct 27 19:11:19 GMT 2024","Sun Oct 27 19:11:19 GMT 2024","0","convertFieldValue","","","","","[18] convert FILE field correctly",""
"passed","Sun Oct 27 19:12:49 GMT 2024","Sun Oct 27 19:12:50 GMT 2024","696","","CliKintoneTest-138 Should return the error message when deleting records with an unsupported file.","","","","CliKintoneTest-138 Should return the error message when deleting records with an unsupported file.",""
"passed","Sun Oct 27 19:15:27 GMT 2024","Sun Oct 27 19:15:29 GMT 2024","1331","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.","","","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.",""
