"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 30 17:28:06 GMT 2024","Tue Jul 30 17:28:06 GMT 2024","12","convertFieldValue","","","","","[28] convert SUBTABLE field correctly",""
"passed","Tue Jul 30 17:32:22 GMT 2024","Tue Jul 30 17:32:32 GMT 2024","9489","","CliKintoneTest-37 Should import the records successfully with multiple attachments on a field.","","","","CliKintoneTest-37 Should import the records successfully with multiple attachments on a field.",""
"passed","Tue Jul 30 17:28:07 GMT 2024","Tue Jul 30 17:28:07 GMT 2024","2","validateRecordNumbers","","","","","should not throw error",""
"passed","Tue Jul 30 17:33:57 GMT 2024","Tue Jul 30 17:33:59 GMT 2024","1896","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.",""
"passed","Tue Jul 30 17:28:09 GMT 2024","Tue Jul 30 17:28:09 GMT 2024","15","parseCsv","","","","","should convert empty csv string to JSON correctly",""
"passed","Tue Jul 30 17:31:33 GMT 2024","Tue Jul 30 17:31:33 GMT 2024","181","","CliKintoneTest-1 Should return the error message when specifying unknown option","","","","CliKintoneTest-1 Should return the error message when specifying unknown option",""
"passed","Tue Jul 30 17:28:06 GMT 2024","Tue Jul 30 17:28:06 GMT 2024","9","convertFieldValue","","","","","[17] convert CHECK_BOX field correctly",""
"passed","Tue Jul 30 17:28:06 GMT 2024","Tue Jul 30 17:28:06 GMT 2024","18","upsertRecords","","","","","should throw error when update key field is not unique",""
"passed","Tue Jul 30 17:33:38 GMT 2024","Tue Jul 30 17:33:41 GMT 2024","2838","","CliKintoneTest-125 Should return only field codes when exporting the records of the app which no data","","","","CliKintoneTest-125 Should return only field codes when exporting the records of the app which no data",""
"passed","Tue Jul 30 17:28:06 GMT 2024","Tue Jul 30 17:28:06 GMT 2024","7","convertFieldValue","","","","","[6] convert MULTI_LINE_TEXT field correctly",""
"passed","Tue Jul 30 17:31:36 GMT 2024","Tue Jul 30 17:31:36 GMT 2024","123","","CliKintoneTest-11 Should return the error message when lacking the value of --app option","","","","CliKintoneTest-11 Should return the error message when lacking the value of --app option",""
"passed","Tue Jul 30 17:28:05 GMT 2024","Tue Jul 30 17:28:05 GMT 2024","3","addRecords","","","","","should not fail",""
"passed","Tue Jul 30 17:32:38 GMT 2024","Tue Jul 30 17:32:45 GMT 2024","6919","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.","","","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.",""
"passed","Tue Jul 30 17:31:51 GMT 2024","Tue Jul 30 17:31:55 GMT 2024","4061","","CliKintoneTest-85 Should return the record contents with two valid API tokens in different apps.","","","","CliKintoneTest-85 Should return the record contents with two valid API tokens in different apps.",""
"passed","Tue Jul 30 17:28:06 GMT 2024","Tue Jul 30 17:28:06 GMT 2024","7","convertFieldValue","","","","","[8] convert CALC field correctly",""
