"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 29 09:52:48 GMT 2024","Fri Mar 29 09:52:48 GMT 2024","6","addRecords","","","","","should not fail",""
"passed","Fri Mar 29 09:54:08 GMT 2024","Fri Mar 29 09:54:12 GMT 2024","3524","","CliKintoneTest-149 Should delete the records of the app in a guest space.","","","","CliKintoneTest-149 Should delete the records of the app in a guest space.",""
"passed","Fri Mar 29 09:52:49 GMT 2024","Fri Mar 29 09:52:49 GMT 2024","14","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Fri Mar 29 09:52:52 GMT 2024","Fri Mar 29 09:52:52 GMT 2024","12","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and without attachmentsDir option",""
"passed","Fri Mar 29 09:52:49 GMT 2024","Fri Mar 29 09:52:49 GMT 2024","15","convertFieldValue","","","","","[24] convert ORGANIZATION_SELECT field correctly",""
"passed","Fri Mar 29 09:55:59 GMT 2024","Fri Mar 29 09:56:02 GMT 2024","2656","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","","","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.",""
"passed","Fri Mar 29 09:52:49 GMT 2024","Fri Mar 29 09:52:49 GMT 2024","13","convertFieldValue","","","","","[15] convert MODIFIER field correctly",""
"passed","Fri Mar 29 09:55:51 GMT 2024","Fri Mar 29 09:55:54 GMT 2024","2995","","CliKintoneTest-100 Should return the record contents when exporting the record with --fields specified.","","","","CliKintoneTest-100 Should return the record contents when exporting the record with --fields specified.",""
"passed","Fri Mar 29 09:54:45 GMT 2024","Fri Mar 29 09:54:46 GMT 2024","1229","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.","","","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.",""
"passed","Fri Mar 29 09:52:51 GMT 2024","Fri Mar 29 09:52:51 GMT 2024","5","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record export correctly",""
"passed","Fri Mar 29 09:53:08 GMT 2024","Fri Mar 29 09:53:09 GMT 2024","94","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
"passed","Fri Mar 29 09:52:49 GMT 2024","Fri Mar 29 09:52:49 GMT 2024","4","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)",""
"passed","Fri Mar 29 09:52:49 GMT 2024","Fri Mar 29 09:52:49 GMT 2024","14","convertFieldValue","","","","","[19] convert TIME field correctly",""
"passed","Fri Mar 29 09:52:54 GMT 2024","Fri Mar 29 09:52:54 GMT 2024","6","logHandler","","","","","should set ""info"" to the log config level when log-level argument is ""info""",""
"passed","Fri Mar 29 09:52:52 GMT 2024","Fri Mar 29 09:52:52 GMT 2024","10","csvStringifier","","","","","should convert kintone records to csv string correctly",""
"passed","Fri Mar 29 09:52:49 GMT 2024","Fri Mar 29 09:52:49 GMT 2024","13","convertFieldValue","","","","","[13] convert FILE field correctly",""
"passed","Fri Mar 29 09:53:48 GMT 2024","Fri Mar 29 09:53:50 GMT 2024","2081","","CliKintoneTest-140 Should return the error message when deleting records with non-existent record number.","","","","CliKintoneTest-140 Should return the error message when deleting records with non-existent record number.",""
"passed","Fri Mar 29 09:52:53 GMT 2024","Fri Mar 29 09:52:53 GMT 2024","4","DeleteRecordsError","","","","","should return error message",""
"passed","Fri Mar 29 09:52:51 GMT 2024","Fri Mar 29 09:52:51 GMT 2024","6","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record delete correctly",""
"passed","Fri Mar 29 09:52:52 GMT 2024","Fri Mar 29 09:52:52 GMT 2024","199","main","","","","","should throw error when no commands are passed",""
"passed","Fri Mar 29 09:52:48 GMT 2024","Fri Mar 29 09:52:48 GMT 2024","13","addRecords","","","","","should throw error when attachmentsDir is NOT given",""
"passed","Fri Mar 29 09:56:46 GMT 2024","Fri Mar 29 09:56:46 GMT 2024","504","","CliKintoneTest-34 Should return the error message when importing non-existent attachment.","","","","CliKintoneTest-34 Should return the error message when importing non-existent attachment.",""
"passed","Fri Mar 29 09:52:52 GMT 2024","Fri Mar 29 09:52:52 GMT 2024","811","main","","","","","should throw error when required arguments are missing",""
