"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","7","convertFieldValue","","","","","[8] convert CALC field correctly",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","7","convertFieldValue","","","","","[5] convert RICH_TEXT field correctly",""
"passed","Wed Jul 10 16:25:47 GMT 2024","Wed Jul 10 16:25:47 GMT 2024","153","","CliKintoneTest-10 Should return the error message when lacking of --app option","","","","CliKintoneTest-10 Should return the error message when lacking of --app option",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","12","convertFieldValue","","","","","[10] convert RADIO_BUTTON field correctly",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","5","Record command","Missing required parameters","","","","should throw error when missing subcommand",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","6","convertFieldValue","","","","","[1] convert SINGLE_LINE_TEXT field correctly",""
"passed","Wed Jul 10 16:25:28 GMT 2024","Wed Jul 10 16:25:28 GMT 2024","10","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and without attachmentsDir option",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","2","ProgressLogger","","","","","should show progress logs correctly",""
"passed","Wed Jul 10 16:27:45 GMT 2024","Wed Jul 10 16:27:55 GMT 2024","10691","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","","","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.",""
"passed","Wed Jul 10 16:26:02 GMT 2024","Wed Jul 10 16:26:03 GMT 2024","668","","CliKintoneTest-84 Should return the error message when exporting the record with duplicated API Tokens in same app.","","","","CliKintoneTest-84 Should return the error message when exporting the record with duplicated API Tokens in same app.",""
"passed","Wed Jul 10 16:25:30 GMT 2024","Wed Jul 10 16:25:30 GMT 2024","1","parseCsv","","","","","should return the correct record number from CSV with subtable",""
"passed","Wed Jul 10 16:25:49 GMT 2024","Wed Jul 10 16:25:54 GMT 2024","4961","","CliKintoneTest-127 Should delete the records of the app in a space.","","","","CliKintoneTest-127 Should delete the records of the app in a space.",""
"passed","Wed Jul 10 16:25:29 GMT 2024","Wed Jul 10 16:25:29 GMT 2024","3","logHandler","","","","","should set ""debug"" to the log config level when verbose argument is true",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","8","Record command","Valid parameters","","","","should return the delete query correctly",""
"passed","Wed Jul 10 16:25:25 GMT 2024","Wed Jul 10 16:25:25 GMT 2024","6","api","","","","","should prioritize username and password over apiToken",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","2","deleteAllRecords","","","","","should not fail",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","7","convertFieldValue","","","","","[6] convert LINK field correctly",""
"passed","Wed Jul 10 16:25:46 GMT 2024","Wed Jul 10 16:25:47 GMT 2024","1227","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","13","convertFieldValue","","","","","[14] convert FILE field correctly",""
"passed","Wed Jul 10 16:28:06 GMT 2024","Wed Jul 10 16:28:10 GMT 2024","4247","","CliKintoneTest-51 Should import the records successfully with --fields specified.","","","","CliKintoneTest-51 Should import the records successfully with --fields specified.",""
"passed","Wed Jul 10 16:25:29 GMT 2024","Wed Jul 10 16:25:29 GMT 2024","9","File Generator functions","Generate file success","","","","should generate file correctly",""
"passed","Wed Jul 10 16:25:29 GMT 2024","Wed Jul 10 16:25:29 GMT 2024","4","createSchema","","","","","formLayout should create schema correctly without system fields on layout",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","2","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record import correctly",""
"passed","Wed Jul 10 16:25:30 GMT 2024","Wed Jul 10 16:25:30 GMT 2024","1","utils/operateFilename.ts","","","","","should replace a special character",""
"passed","Wed Jul 10 16:27:36 GMT 2024","Wed Jul 10 16:27:40 GMT 2024","3743","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified","","","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","10","convertFieldValue","","","","","[23] convert ORGANIZATION_SELECT field correctly",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","11","convertFieldValue","","","","","[6] convert MULTI_LINE_TEXT field correctly",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","7","deleteRecords","","","","","should throw error when API response is error",""
"passed","Wed Jul 10 16:25:29 GMT 2024","Wed Jul 10 16:25:29 GMT 2024","13","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: App)",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","6","validateRecordNumbers","","","","","should throw error when the record number is not exists",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","2","parseKintoneRestAPIError","","","","","should return parsed string",""
"passed","Wed Jul 10 16:25:25 GMT 2024","Wed Jul 10 16:25:25 GMT 2024","30","getRecords","","","","","should show warning message if there is no records exist in the app or match the condition.",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","5","StandardLogger","","","","","should display ERROR message when calling logger with ""error"" level",""
"passed","Wed Jul 10 16:26:05 GMT 2024","Wed Jul 10 16:26:06 GMT 2024","1254","","CliKintoneTest-28 Should return the error message when importing records with an API Token without Add permission.","","","","CliKintoneTest-28 Should return the error message when importing records with an API Token without Add permission.",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","6","validateRecordNumbers","","","","","should throw error when the record number is mixed",""
"passed","Wed Jul 10 16:25:29 GMT 2024","Wed Jul 10 16:25:29 GMT 2024","6","hasAppCode","","","","","should pass (input: App-123, appCode: App, result: true)",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","3","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record delete correctly",""
"passed","Wed Jul 10 16:25:29 GMT 2024","Wed Jul 10 16:25:29 GMT 2024","3","stringifier","","","","","should stringify records as csv correctly (iterative)",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","8","convertFieldValue","","","","","[11] convert DATETIME field correctly",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","3","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Wed Jul 10 16:25:27 GMT 2024","Wed Jul 10 16:25:27 GMT 2024","5","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","12","convertFieldValue","","","","","[28] convert STATUS field correctly",""
"passed","Wed Jul 10 16:25:26 GMT 2024","Wed Jul 10 16:25:26 GMT 2024","10","getAllRecords","","","","","should pass parameters to the apiClient correctly (without orderBy)",""
