"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 13 16:42:27 GMT 2024","Sat Apr 13 16:42:32 GMT 2024","5639","","CliKintoneTest-92 Should return the record contents and download attachments successfully with attachments in different records.","","","","CliKintoneTest-92 Should return the record contents and download attachments successfully with attachments in different records.",""
"passed","Sat Apr 13 16:37:21 GMT 2024","Sat Apr 13 16:37:21 GMT 2024","3","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record export correctly",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","23","upsertRecords","","","","","should throw error when update key field does not exist on input record",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","5","userSelected","","","","","should throw an Error if specified field is in a Table field",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","8","Record command","Valid parameters","","","","should return the export query correctly",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","10","convertFieldValue","","","","","[20] convert DATETIME field correctly",""
"passed","Sat Apr 13 16:42:06 GMT 2024","Sat Apr 13 16:42:07 GMT 2024","484","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.","","","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","7","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Sat Apr 13 16:41:56 GMT 2024","Sat Apr 13 16:41:59 GMT 2024","3102","","CliKintoneTest-80 Should return the record contents in CSV format with an invalid --api-token and a valid --username/--password.","","","","CliKintoneTest-80 Should return the record contents in CSV format with an invalid --api-token and a valid --username/--password.",""
"passed","Sat Apr 13 16:41:56 GMT 2024","Sat Apr 13 16:41:57 GMT 2024","495","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)","","","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","9","convertFieldValue","","","","","[15] convert DATE field correctly",""
"passed","Sat Apr 13 16:42:14 GMT 2024","Sat Apr 13 16:42:17 GMT 2024","3037","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.","","","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","7","Record command","Valid parameters","","","","should return the import query correctly",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","11","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: App)",""
"passed","Sat Apr 13 16:43:18 GMT 2024","Sat Apr 13 16:43:22 GMT 2024","4204","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records","","","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","6","convertFieldValue","","","","","[2] convert RADIO_BUTTON field correctly",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","5","api","","","","","should prioritize username and password over apiToken",""
"passed","Sat Apr 13 16:43:22 GMT 2024","Sat Apr 13 16:43:25 GMT 2024","2284","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.","","","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","7","convertFieldValue","","","","","[8] convert LINK field correctly",""
"passed","Sat Apr 13 16:41:55 GMT 2024","Sat Apr 13 16:41:56 GMT 2024","527","","CliKintoneTest-15 Should return the error message when the API token is incorrect","","","","CliKintoneTest-15 Should return the error message when the API token is incorrect",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","4","withNextIterator","","","","","can iterate from data source with next value",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","3","api","","","","","should pass username and password to the apiClient correctly",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","9","convertFieldValue","","","","","[16] convert DATE field correctly",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","2","logHandler","","","","","should set ""debug"" to the log config level when verbose argument is true",""
"passed","Sat Apr 13 16:41:53 GMT 2024","Sat Apr 13 16:41:54 GMT 2024","487","","CliKintoneTest-12 Should return the error message when the app doesn't exist","","","","CliKintoneTest-12 Should return the error message when the app doesn't exist",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","11","convertFieldValue","","","","","[27] convert GROUP_SELECT field correctly",""
"passed","Sat Apr 13 16:43:05 GMT 2024","Sat Apr 13 16:43:06 GMT 2024","990","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.","","","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.",""
"passed","Sat Apr 13 16:42:49 GMT 2024","Sat Apr 13 16:42:52 GMT 2024","3021","","CliKintoneTest-97 Should return the record contents with valid condition query (-c option).","","","","CliKintoneTest-97 Should return the record contents with valid condition query (-c option).",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","22","parseCsv","","","","","should convert csv string to JSON correctly (CR)",""
"passed","Sat Apr 13 16:42:46 GMT 2024","Sat Apr 13 16:42:49 GMT 2024","2998","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.","","","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.",""
"passed","Sat Apr 13 16:37:21 GMT 2024","Sat Apr 13 16:37:21 GMT 2024","3","ProgressLogger","","","","","should show progress logs correctly with aborting",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","4","createSchema","","","","","formLayout should create schema correctly without system fields on layout",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","19","upsertRecords","","","","","should throw error when update key field is not unique",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","3","groupByKey","","","","","can separate date source by group",""
"passed","Sat Apr 13 16:37:21 GMT 2024","Sat Apr 13 16:37:21 GMT 2024","2","validateRecordNumbers","","","","","should not throw error",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","13","convertFieldValue","","","","","[16] convert MULTI_SELECT field correctly",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","5","convertFieldValue","","","","","[1] convert CREATED_TIME field correctly",""
"passed","Sat Apr 13 16:43:15 GMT 2024","Sat Apr 13 16:43:22 GMT 2024","7398","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","","","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.",""
"passed","Sat Apr 13 16:41:52 GMT 2024","Sat Apr 13 16:41:52 GMT 2024","108","","CliKintoneTest-5 Should return the error message when lacking of --base-url option","","","","CliKintoneTest-5 Should return the error message when lacking of --base-url option",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","28","upsertRecords","","","","","should upsert records correctly with non-updatable fields",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","5","convertFieldValue","","","","","[0] convert RECORD_NUMBER field correctly",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","10","convertFieldValue","","","","","[18] convert TIME field correctly",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","3","hasAppCode","","","","","should pass (input: 123, appCode: App, result: false)",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","6","StandardLogger","","","","","should display the correct log message corresponding to the log config level",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","15","convertFieldValue","","","","","[27] convert CATEGORY field correctly",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","7","parseCsv","","","","","should convert csv string to JSON correctly",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","1","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","10","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Sat Apr 13 16:41:53 GMT 2024","Sat Apr 13 16:41:53 GMT 2024","100","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS","","","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS",""
"passed","Sat Apr 13 16:42:11 GMT 2024","Sat Apr 13 16:42:14 GMT 2024","3011","","CliKintoneTest-88 Should return the record contents in CSV format with -u and --password options.","","","","CliKintoneTest-88 Should return the record contents in CSV format with -u and --password options.",""
"passed","Sat Apr 13 16:43:09 GMT 2024","Sat Apr 13 16:43:11 GMT 2024","2606","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified","","","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","20","upsertRecords","","","","","should throw error when unsupported field is passed as update key",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","12","convertFieldValue","","","","","[9] convert UPDATED_TIME field correctly",""
"passed","Sat Apr 13 16:43:14 GMT 2024","Sat Apr 13 16:43:18 GMT 2024","3952","","CliKintoneTest-169 Should not delete the records when specifying other than Y, n in the confirmation prompt.","","","","CliKintoneTest-169 Should not delete the records when specifying other than Y, n in the confirmation prompt.",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","6","Record command","Missing required parameters","","","","should throw error when missing required argument",""
"passed","Sat Apr 13 16:37:21 GMT 2024","Sat Apr 13 16:37:22 GMT 2024","420","main","","","","","should throw error when an undefined command is passed",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","1","DeleteAllRecordsError","","","","","should return error message",""
"passed","Sat Apr 13 16:37:24 GMT 2024","Sat Apr 13 16:37:24 GMT 2024","13","isMismatchEncoding","","","","","should detect the mismatch encoding correctly",""
"passed","Sat Apr 13 16:37:23 GMT 2024","Sat Apr 13 16:37:23 GMT 2024","5","ParserError","","","","","should be constructed with string cause",""
"passed","Sat Apr 13 16:37:22 GMT 2024","Sat Apr 13 16:37:22 GMT 2024","10","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Sat Apr 13 16:37:20 GMT 2024","Sat Apr 13 16:37:20 GMT 2024","2","fieldInSubtableReader","","","","","empty field value",""
