"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 15 18:24:06 GMT 2024","Mon Jul 15 18:24:06 GMT 2024","11","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included with attachmentsDir option",""
"passed","Mon Jul 15 18:24:04 GMT 2024","Mon Jul 15 18:24:04 GMT 2024","30","getRecords","","","","","should throw error when API response is error",""
"passed","Mon Jul 15 18:24:05 GMT 2024","Mon Jul 15 18:24:05 GMT 2024","8","Record command","Valid parameters","","","","should return the import query correctly",""
"passed","Mon Jul 15 18:29:01 GMT 2024","Mon Jul 15 18:29:05 GMT 2024","3847","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.","","","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.",""
"passed","Mon Jul 15 18:24:05 GMT 2024","Mon Jul 15 18:24:05 GMT 2024","5","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Mon Jul 15 18:24:05 GMT 2024","Mon Jul 15 18:24:05 GMT 2024","5","StandardLogger","","","","","should display the correct log message with multiple lines message",""
"passed","Mon Jul 15 18:27:43 GMT 2024","Mon Jul 15 18:27:44 GMT 2024","610","","CliKintoneTest-15 Should return the error message when the API token is incorrect","","","","CliKintoneTest-15 Should return the error message when the API token is incorrect",""
"passed","Mon Jul 15 18:27:52 GMT 2024","Mon Jul 15 18:27:56 GMT 2024","3887","","CliKintoneTest-26 Should import the records successfully with two valid API Token in different apps.","","","","CliKintoneTest-26 Should import the records successfully with two valid API Token in different apps.",""
"passed","Mon Jul 15 18:27:58 GMT 2024","Mon Jul 15 18:28:01 GMT 2024","2712","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.","","","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.",""
"passed","Mon Jul 15 18:28:05 GMT 2024","Mon Jul 15 18:28:09 GMT 2024","3870","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.","","","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.",""
