"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 16 12:38:39 GMT 2024","Sun Jun 16 12:38:43 GMT 2024","4639","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.","","","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.",""
"passed","Sun Jun 16 12:37:27 GMT 2024","Sun Jun 16 12:37:27 GMT 2024","5","upsertRecords","","","","","should upsert records correctly with record number",""
"passed","Sun Jun 16 12:38:37 GMT 2024","Sun Jun 16 12:38:38 GMT 2024","651","","CliKintoneTest-130 Should return the error message when deleting the record with a draft API Token.","","","","CliKintoneTest-130 Should return the error message when deleting the record with a draft API Token.",""
"passed","Sun Jun 16 12:37:31 GMT 2024","Sun Jun 16 12:37:31 GMT 2024","3","logHandler","","","","","should set ""trace"" to the log config level when log-level argument is ""trace""",""
"passed","Sun Jun 16 12:37:28 GMT 2024","Sun Jun 16 12:37:28 GMT 2024","2","fieldInSubtableReader","","","","","empty field value",""
"passed","Sun Jun 16 12:40:43 GMT 2024","Sun Jun 16 12:40:46 GMT 2024","3416","","CliKintoneTest-55 Should import the records successfully with --fields specified, including field code of the table.","","","","CliKintoneTest-55 Should import the records successfully with --fields specified, including field code of the table.",""
"passed","Sun Jun 16 12:39:06 GMT 2024","Sun Jun 16 12:39:14 GMT 2024","7595","","CliKintoneTest-92 Should return the record contents and download attachments successfully with attachments in different records.","","","","CliKintoneTest-92 Should return the record contents and download attachments successfully with attachments in different records.",""
"passed","Sun Jun 16 12:37:28 GMT 2024","Sun Jun 16 12:37:28 GMT 2024","8","convertFieldValue","","","","","[15] convert MODIFIER field correctly",""
"passed","Sun Jun 16 12:37:28 GMT 2024","Sun Jun 16 12:37:28 GMT 2024","7","Record command","Valid parameters","","","","should return the export query correctly",""
"passed","Sun Jun 16 12:37:27 GMT 2024","Sun Jun 16 12:37:27 GMT 2024","4","api","","","","","should pass apiToken to the apiClient correctly",""
"passed","Sun Jun 16 12:37:26 GMT 2024","Sun Jun 16 12:37:26 GMT 2024","27","getRecords","","","","","should throw error when API response is error",""
"passed","Sun Jun 16 12:37:28 GMT 2024","Sun Jun 16 12:37:28 GMT 2024","7","Record command","Valid parameters","","","","should return the delete query correctly",""
"passed","Sun Jun 16 12:37:30 GMT 2024","Sun Jun 16 12:37:30 GMT 2024","17","parseCsv","","","","","should convert csv string to JSON correctly (CR)",""
"passed","Sun Jun 16 12:39:06 GMT 2024","Sun Jun 16 12:39:06 GMT 2024","706","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.","","","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.",""
"passed","Sun Jun 16 12:37:29 GMT 2024","Sun Jun 16 12:37:29 GMT 2024","1","AddRecordsError","","","","","should return error message",""
"passed","Sun Jun 16 12:39:31 GMT 2024","Sun Jun 16 12:39:36 GMT 2024","4642","","CliKintoneTest-149 Should delete the records of the app in a guest space.","","","","CliKintoneTest-149 Should delete the records of the app in a guest space.",""
"passed","Sun Jun 16 12:37:29 GMT 2024","Sun Jun 16 12:37:29 GMT 2024","5","validateRecordNumbers","","","","","should throw error when the record number is not exists",""
"passed","Sun Jun 16 12:37:28 GMT 2024","Sun Jun 16 12:37:28 GMT 2024","12","getAllRecords","","","","","should pass parameters to the apiClient correctly (without orderBy)",""
"passed","Sun Jun 16 12:37:31 GMT 2024","Sun Jun 16 12:37:31 GMT 2024","1","ParserError","","","","","should be constructed with string cause",""
"passed","Sun Jun 16 12:38:25 GMT 2024","Sun Jun 16 12:38:25 GMT 2024","634","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)","","","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)",""
"passed","Sun Jun 16 12:38:23 GMT 2024","Sun Jun 16 12:38:24 GMT 2024","619","","CliKintoneTest-15 Should return the error message when the API token is incorrect","","","","CliKintoneTest-15 Should return the error message when the API token is incorrect",""
"passed","Sun Jun 16 12:38:54 GMT 2024","Sun Jun 16 12:39:03 GMT 2024","9406","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","","","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.",""
"passed","Sun Jun 16 12:37:27 GMT 2024","Sun Jun 16 12:37:27 GMT 2024","4","withNextIterator","","","","","can iterate from data source with next value",""
"passed","Sun Jun 16 12:40:35 GMT 2024","Sun Jun 16 12:40:39 GMT 2024","3959","","CliKintoneTest-52 Should import the records successfully with --fields specified multiple existent field codes.","","","","CliKintoneTest-52 Should import the records successfully with --fields specified multiple existent field codes.",""
"passed","Sun Jun 16 12:37:31 GMT 2024","Sun Jun 16 12:37:31 GMT 2024","2","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Sun Jun 16 12:37:29 GMT 2024","Sun Jun 16 12:37:29 GMT 2024","8","csvStringifier","","","","","should convert kintone records to csv string correctly",""
