"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 21:49:05 GMT 2024","Fri Apr 19 21:49:05 GMT 2024","5","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Fri Apr 19 21:49:07 GMT 2024","Fri Apr 19 21:49:07 GMT 2024","14","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE value is an empty array",""
"passed","Fri Apr 19 21:49:05 GMT 2024","Fri Apr 19 21:49:05 GMT 2024","3","groupByKey","","","","","can separate date source by group",""
"passed","Fri Apr 19 21:49:06 GMT 2024","Fri Apr 19 21:49:06 GMT 2024","7","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Fri Apr 19 21:49:06 GMT 2024","Fri Apr 19 21:49:06 GMT 2024","2","fieldInSubtableReader","","","","","missing field value",""
"passed","Fri Apr 19 21:49:05 GMT 2024","Fri Apr 19 21:49:05 GMT 2024","21","upsertRecords","","","","","should throw error when update key field is not unique",""
"passed","Fri Apr 19 21:51:04 GMT 2024","Fri Apr 19 21:51:07 GMT 2024","3397","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified","","","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified",""
"passed","Fri Apr 19 21:51:28 GMT 2024","Fri Apr 19 21:51:32 GMT 2024","3952","","CliKintoneTest-50 Should return the error message when upserting with an API Token without Edit permission.","","","","CliKintoneTest-50 Should return the error message when upserting with an API Token without Edit permission.",""
"passed","Fri Apr 19 21:49:56 GMT 2024","Fri Apr 19 21:49:56 GMT 2024","113","","CliKintoneTest-137 Should return the error message when deleting records with a non-existent file.","","","","CliKintoneTest-137 Should return the error message when deleting records with a non-existent file.",""
"passed","Fri Apr 19 21:49:08 GMT 2024","Fri Apr 19 21:49:08 GMT 2024","8","hasAppCode","","","","","should throw with invalid error (input: App-123, appCode: )",""
"passed","Fri Apr 19 21:49:06 GMT 2024","Fri Apr 19 21:49:06 GMT 2024","8","validateRecordNumbers","","","","","should throw error when the record number is duplicated",""
"passed","Fri Apr 19 21:49:05 GMT 2024","Fri Apr 19 21:49:05 GMT 2024","10","convertFieldValue","","","","","[23] convert USER_SELECT field correctly",""
"passed","Fri Apr 19 21:52:00 GMT 2024","Fri Apr 19 21:52:01 GMT 2024","1259","","CliKintoneTest-64 Should return the error message when importing records with an unsupported character code.","","","","CliKintoneTest-64 Should return the error message when importing records with an unsupported character code.",""
