"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","7","convertFieldValue","","","","","[7] convert RICH_TEXT field correctly",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","2","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record import correctly",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","6","createSchema","","","","","userSelected should create schema correctly with updateKey",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","5","StandardLogger","","","","","should display the correct log message with multiple lines message",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","13","convertFieldValue","","","","","[18] convert TIME field correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","8","convertFieldValue","","","","","[14] convert CREATOR field correctly",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","4","logHandler","","","","","should set ""fatal"" to the log config level when log-level argument is ""fatal""",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","6","convertFieldValue","","","","","[5] convert NUMBER field correctly",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","2","hasAppCode","","","","","should pass (input: 123, appCode: , result: false)",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","23","upsertRecords","","","","","should throw error when the field in table specified in schema does not exist on input record",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","5","convertFieldValue","","","","","[0] convert CREATOR field correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","14","convertFieldValue","","","","","[21] convert DATETIME field correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","6","withNextIterator","","","","","can iterate from data source with next value",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","13","convertFieldValue","","","","","[19] convert TIME field correctly",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","16","parseCsv","","","","","should convert csv string to JSON correctly (CRLF)",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","3","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record export correctly",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","5","ParserError","","","","","should be constructed with CsvError",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","9","convertFieldValue","","","","","[17] convert CHECK_BOX field correctly",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","9","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and with attachmentsDir option",""
"passed","Tue May 21 16:52:19 GMT 2024","Tue May 21 16:52:19 GMT 2024","3","api","","","","","should pass username and password to the apiClient correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","11","Helper functions","compareBuffers","","","","should return FALSE if two buffers are different",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","2","stringifier","","","","","should stringify records as csv correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","4","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","3","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","6","convertFieldValue","","","","","[2] convert MODIFIER field correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","2","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneRestAPIError)",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","10","convertFieldValue","","","","","[19] convert FILE field correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","11","convertFieldValue","","","","","[27] convert CATEGORY field correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","2","Helper functions","generateCsvRow","","","","should generate CSV row correctly",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","13","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE value is an empty array",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","1","fieldInSubtableReader","","","","","empty field value",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","9","convertFieldValue","","","","","[18] convert FILE field correctly",""
"passed","Tue May 21 16:52:23 GMT 2024","Tue May 21 16:52:23 GMT 2024","8","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: )",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","2","UpsertRecordsError","","","","","should return error message",""
"passed","Tue May 21 16:52:19 GMT 2024","Tue May 21 16:52:19 GMT 2024","7","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","8","convertFieldValue","","","","","[8] convert LINK field correctly",""
"passed","Tue May 21 16:52:21 GMT 2024","Tue May 21 16:52:21 GMT 2024","7","csvStringifier","","","","","should convert kintone records to csv string correctly",""
"passed","Tue May 21 16:52:20 GMT 2024","Tue May 21 16:52:20 GMT 2024","20","getAllRecords","","","","","should pass parameters to the apiClient correctly (with orderBy)",""
