"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","6","convertFieldValue","","","","","[3] convert MULTI_LINE_TEXT field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","7","convertFieldValue","","","","","[7] convert RICH_TEXT field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","14","convertFieldValue","","","","","[22] convert USER_SELECT field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","6","convertFieldValue","","","","","[2] convert MODIFIER field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","7","convertFieldValue","","","","","[7] convert DROP_DOWN field correctly",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","15","parseCsv","","","","","should convert csv string with no record to JSON correctly",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","5","logHandler","","","","","should set ""info"" to the log config level when log-level argument is ""info""",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","16","parseCsv","","","","","should convert csv string to JSON correctly (CRLF)",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","5","api","","","","","should prioritize username and password over apiToken",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","3","api","","","","","should pass username and password to the apiClient correctly",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","9","addRecords","","","","","should upload files correctly when attachmentsDir is given",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","13","convertFieldValue","","","","","[17] convert DATE field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","7","Record command","Missing required parameters","","","","should throw error when missing required argument",""
"passed","Thu May 09 17:45:41 GMT 2024","Thu May 09 17:45:41 GMT 2024","403","main","","","","","should throw error when an undefined command is passed",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","16","getRecords","","","","","can get records",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","5","addRecords","","","","","should includes a Record Number field",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","6","convertFieldValue","","","","","[0] convert RECORD_NUMBER field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","8","convertFieldValue","","","","","[11] convert DROP_DOWN field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","3","deleteRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","26","upsertRecords","","","","","should throw error because the record numbers are mixed with those with and without app code",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","21","upsertRecords","","","","","should throw error when non-existent field is passed as update key",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","13","readFile","","","","","throws error if format is JSON and encoding is not 'utf8'",""
"passed","Thu May 09 17:45:43 GMT 2024","Thu May 09 17:45:43 GMT 2024","3","ParserError","","","","","should throw error when the record number field code is not found",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","4","File Generator functions","Generate file success","","","","should generate file correctly",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","17","parseCsv","","","","","should convert csv string to JSON correctly (CR)",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","7","convertFieldValue","","","","","[6] convert MULTI_LINE_TEXT field correctly",""
"passed","Thu May 09 17:45:43 GMT 2024","Thu May 09 17:45:43 GMT 2024","1","utils/operateFilename.ts","","","","","should replace a special character",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","4","api","","","","","should pass guestSpaceId to the apiClient correctly",""
"passed","Thu May 09 17:45:41 GMT 2024","Thu May 09 17:45:41 GMT 2024","11","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included with attachmentsDir option",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","4","StandardLogger","","","","","should display ERROR message when calling logger with ""error"" level",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","8","convertFieldValue","","","","","[14] convert CREATOR field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","1","buildHeaderFields","","","","","should generate fieldCode array correctly (data without subtable)",""
"skipped","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","22","getRecords","","","","","can download files including special characters",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","7","convertFieldValue","","","","","[4] convert SINGLE_LINE_TEXT field correctly",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","15","parseCsv","","","","","should convert empty csv string to JSON correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","22","upsertRecords","","","","","should throw error when update key field does not exist on input record",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","12","convertFieldValue","","","","","[14] convert FILE field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","6","userSelected","","","","","should throw an Error if specified field does not exist",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","10","upsertRecords","","","","","should upsert records correctly with single line text",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","6","logHandler","","","","","should set ""error"" to the log config level when log-level argument is ""error""",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","5","File Generator functions","Generate file success","","","","should generate file correctly with baseDir",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","10","convertFieldValue","","","","","[25] convert GROUP_SELECT field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","11","Helper functions","validateRequireColumnsInTable","","","","should throw error when required columns are not found",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","9","Record command","Valid parameters","","","","should return the delete query correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","9","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","4","api","","","","","should pass apiToken to the apiClient correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","12","convertFieldValue","","","","","[13] convert FILE field correctly",""
"passed","Thu May 09 17:45:41 GMT 2024","Thu May 09 17:45:41 GMT 2024","7","csvStringifier","","","","","should convert kintone records to csv string correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","4","withIndexIterator","","","","","can iterate from data source with index",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","8","addRecords","","","","","should throw error when attachmentsDir is NOT given",""
"passed","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","5","addRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","3","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","6","convertFieldValue","","","","","[2] convert RADIO_BUTTON field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","13","convertFieldValue","","","","","[19] convert TIME field correctly",""
"passed","Thu May 09 17:45:43 GMT 2024","Thu May 09 17:45:43 GMT 2024","1","ParserError","","","","","should be constructed with string cause",""
"skipped","Thu May 09 17:45:38 GMT 2024","Thu May 09 17:45:38 GMT 2024","22","getRecords","","","","","can download files including special characters in subTable",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","7","convertFieldValue","","","","","[4] convert NUMBER field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","2","chunked","","","","","can separate data source by chunk",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","3","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","5","convertFieldValue","","","","","[1] convert CREATED_TIME field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","6","convertFieldValue","","","","","[0] convert CREATOR field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","11","convertFieldValue","","","","","[28] convert STATUS field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","6","deleteAllRecords","","","","","should throw error when API response is error",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","2","stringifier","","","","","should stringify records as csv correctly",""
"passed","Thu May 09 17:45:43 GMT 2024","Thu May 09 17:45:43 GMT 2024","2","parseCsv","","","","","should return the correct record number from CSV with subtable",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","13","convertFieldValue","","","","","[18] convert TIME field correctly",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","2","DeleteAllRecordsError","","","","","should return error message",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","1","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","8","convertFieldValue","","","","","[13] convert TIME field correctly",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","4","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record delete correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","14","convertFieldValue","","","","","[27] convert GROUP_SELECT field correctly",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","5","StandardLogger","","","","","should display the correct log message with multiple lines message",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","2","StandardLogger","","","","","should display DEBUG message when calling logger with ""debug"" level",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","5","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","3","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneRestAPIError with GAIA_IL23)",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","5","userSelected","","","","","should throw an Error if specified field is in a Table field",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","7","logHandler","","","","","should set ""none"" to the log config level when log-level argument is ""none""",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","14","convertFieldValue","","","","","[26] convert GROUP_SELECT field correctly",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","12","parseCsv","","","","","should convert subtable included csv string to JSON correctly",""
"passed","Thu May 09 17:45:43 GMT 2024","Thu May 09 17:45:43 GMT 2024","1","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","2","validateRecordNumbers","","","","","should not throw error",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","2","deleteAllRecords","","","","","should not fail",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","10","Helper functions","compareBuffers","","","","should return TRUE if two buffers are the same",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","3","stringifier","","","","","should stringify records as csv correctly (iterative)",""
"passed","Thu May 09 17:45:39 GMT 2024","Thu May 09 17:45:39 GMT 2024","28","upsertRecords","","","","","should upsert records correctly with a Record Number field even if the Record Number field isn't specified as update key",""
"passed","Thu May 09 17:45:42 GMT 2024","Thu May 09 17:45:42 GMT 2024","2","hasAppCode","","","","","should pass (input: 123, appCode: App, result: false)",""
"passed","Thu May 09 17:45:40 GMT 2024","Thu May 09 17:45:40 GMT 2024","11","Helper functions","compareBuffers","","","","should return FALSE if two buffers are different",""
