"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 16:54:45 GMT 2024","Mon May 27 16:54:45 GMT 2024","4","createSchema","","","","","formLayout should create schema correctly",""
"passed","Mon May 27 16:54:41 GMT 2024","Mon May 27 16:54:41 GMT 2024","7","api","","","","","should pass information of client certificate and proxy server to the apiClient correctly",""
"failed","Mon May 27 16:55:07 GMT 2024","Mon May 27 16:55:08 GMT 2024","1602","","CliKintoneTest-82 Should return the error message when exporting the record with a draft API Token.","","","","CliKintoneTest-82 Should return the error message when exporting the record with a draft API Token.",""
"passed","Mon May 27 16:57:18 GMT 2024","Mon May 27 16:57:21 GMT 2024","3921","","CliKintoneTest-60 Should import the records successfully with the correct guest space id.","","","","CliKintoneTest-60 Should import the records successfully with the correct guest space id.",""
"passed","Mon May 27 16:55:10 GMT 2024","Mon May 27 16:55:10 GMT 2024","643","","CliKintoneTest-84 Should return the error message when exporting the record with duplicated API Tokens in same app.","","","","CliKintoneTest-84 Should return the error message when exporting the record with duplicated API Tokens in same app.",""
"passed","Mon May 27 16:54:45 GMT 2024","Mon May 27 16:54:45 GMT 2024","19","readFile","","","","","can read sjis encoded csv file correctly",""
"passed","Mon May 27 16:54:41 GMT 2024","Mon May 27 16:54:41 GMT 2024","6","api","","","","","should pass information of client certificate to the apiClient correctly",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","13","convertFieldValue","","","","","[23] convert USER_SELECT field correctly",""
"passed","Mon May 27 16:55:20 GMT 2024","Mon May 27 16:55:24 GMT 2024","3959","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.","","","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.",""
"passed","Mon May 27 16:55:13 GMT 2024","Mon May 27 16:55:17 GMT 2024","4545","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.","","","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","13","convertFieldValue","","","","","[19] convert TIME field correctly",""
"passed","Mon May 27 16:55:31 GMT 2024","Mon May 27 16:55:40 GMT 2024","8191","","CliKintoneTest-35 Should import the records successfully with attachment.","","","","CliKintoneTest-35 Should import the records successfully with attachment.",""
"passed","Mon May 27 16:56:22 GMT 2024","Mon May 27 16:56:26 GMT 2024","3918","","CliKintoneTest-100 Should return the record contents when exporting the record with --fields specified.","","","","CliKintoneTest-100 Should return the record contents when exporting the record with --fields specified.",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","7","convertFieldValue","","","","","[9] convert UPDATED_TIME field correctly",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","5","StandardLogger","","","","","should display the correct log message corresponding to the log config level",""
"passed","Mon May 27 16:54:43 GMT 2024","Mon May 27 16:54:43 GMT 2024","2","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record import correctly",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","19","upsertRecords","","","","","should throw error when unsupported field is passed as update key",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","6","convertFieldValue","","","","","[0] convert RECORD_NUMBER field correctly",""
"passed","Mon May 27 16:54:55 GMT 2024","Mon May 27 16:54:55 GMT 2024","103","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format","","","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format",""
"passed","Mon May 27 16:56:47 GMT 2024","Mon May 27 16:56:47 GMT 2024","112","","CliKintoneTest-113 Should return the error message when exporting the record with an unsupported character encoding.","","","","CliKintoneTest-113 Should return the error message when exporting the record with an unsupported character encoding.",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","6","convertFieldValue","","","","","[4] convert NUMBER field correctly",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","20","upsertRecords","","","","","should throw error when non-existent field is passed as update key",""
"passed","Mon May 27 16:57:11 GMT 2024","Mon May 27 16:57:12 GMT 2024","1802","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","3","chunked","","","","","can separate data source by chunk",""
"passed","Mon May 27 16:54:43 GMT 2024","Mon May 27 16:54:43 GMT 2024","3","ProgressLogger","","","","","should show progress logs correctly with aborting",""
"passed","Mon May 27 16:54:43 GMT 2024","Mon May 27 16:54:43 GMT 2024","7","validateRecordNumbers","","","","","should throw error when the record number is not exists",""
"passed","Mon May 27 16:55:07 GMT 2024","Mon May 27 16:55:08 GMT 2024","620","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","","","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.",""
"passed","Mon May 27 16:55:28 GMT 2024","Mon May 27 16:55:37 GMT 2024","9221","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","","","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.",""
"passed","Mon May 27 16:54:45 GMT 2024","Mon May 27 16:54:45 GMT 2024","16","parseCsv","","","","","should convert csv string to JSON correctly (CRLF)",""
"passed","Mon May 27 16:54:42 GMT 2024","Mon May 27 16:54:42 GMT 2024","7","convertFieldValue","","","","","[2] convert MODIFIER field correctly",""
"passed","Mon May 27 16:54:55 GMT 2024","Mon May 27 16:54:55 GMT 2024","111","","CliKintoneTest-11 Should return the error message when lacking the value of --app option","","","","CliKintoneTest-11 Should return the error message when lacking the value of --app option",""
"passed","Mon May 27 16:54:43 GMT 2024","Mon May 27 16:54:43 GMT 2024","4","deleteRecords","","","","","should pass parameters to the apiClient correctly",""
