"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","8","convertFieldValue","","","","","[12] convert MULTI_SELECT field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","4","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","14","convertFieldValue","","","","","[29] convert STATUS_ASSIGNEE field correctly",""
"passed","Mon May 13 22:10:39 GMT 2024","Mon May 13 22:10:39 GMT 2024","7","logHandler","","","","","should set ""warn"" to the log config level when log-level argument is ""warn""",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","6","api","","","","","should pass basic auth params to the apiClient correctly",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","6","Record command","Missing required parameters","","","","should throw error when missing required argument",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","2","buildHeaderFields","","","","","should generate fieldCode array correctly (data without subtable)",""
"passed","Mon May 13 22:10:38 GMT 2024","Mon May 13 22:10:38 GMT 2024","14","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE value is an empty array",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","10","convertFieldValue","","","","","[22] convert USER_SELECT field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","9","convertFieldValue","","","","","[21] convert USER_SELECT field correctly",""
"passed","Mon May 13 22:10:39 GMT 2024","Mon May 13 22:10:39 GMT 2024","7","logHandler","","","","","should set ""fatal"" to the log config level when log-level argument is ""fatal""",""
"passed","Mon May 13 22:10:39 GMT 2024","Mon May 13 22:10:39 GMT 2024","9","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: )",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","7","userSelected","","","","","should throw an Error if specified field is not supported",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","2","Helper functions","generateCsvRow","","","","should generate CSV row correctly",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","2","buildHeaderFields","","","","","should generate fieldCode array correctly (data with subtable)",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","28","getRecords","","","","","should throw error when API response is error",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","6","upsertRecords","","","","","should upsert records correctly with record number",""
"passed","Mon May 13 22:10:40 GMT 2024","Mon May 13 22:10:40 GMT 2024","3","createSchema","","","","","should create schema correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","8","convertFieldValue","","","","","[13] convert FILE field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","14","convertFieldValue","","","","","[27] convert CATEGORY field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","13","getAllRecords","","","","","should pass parameters to the apiClient correctly (without orderBy)",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","10","Helper functions","validateRequireColumnsInTable","","","","should throw error when required columns are not found",""
"passed","Mon May 13 22:10:40 GMT 2024","Mon May 13 22:10:40 GMT 2024","3","createSchema","","","","","userSelected should create schema correctly",""
"passed","Mon May 13 22:10:40 GMT 2024","Mon May 13 22:10:40 GMT 2024","3","ParserError","","","","","should throw error when the record number field code is not found",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","3","deleteAllRecords","","","","","should not fail",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","10","convertFieldValue","","","","","[24] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon May 13 22:10:38 GMT 2024","Mon May 13 22:10:38 GMT 2024","8","csvStringifier","","","","","should convert kintone records to csv string correctly",""
"passed","Mon May 13 22:10:39 GMT 2024","Mon May 13 22:10:39 GMT 2024","10","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Mon May 13 22:10:38 GMT 2024","Mon May 13 22:10:38 GMT 2024","9","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and without attachmentsDir option",""
"passed","Mon May 13 22:10:38 GMT 2024","Mon May 13 22:10:38 GMT 2024","8","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and with attachmentsDir option",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","4","StandardLogger","","","","","should display FATAL message when calling logger with ""fatal"" level",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","6","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","12","upsertRecords","","","","","should upsert records correctly with single line text",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","4","deleteRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","6","convertFieldValue","","","","","[4] convert NUMBER field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","2","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","5","api","","","","","should prioritize username and password over apiToken",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","9","convertFieldValue","","","","","[14] convert FILE field correctly",""
"passed","Mon May 13 22:10:38 GMT 2024","Mon May 13 22:10:38 GMT 2024","13","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included without attachmentsDir option",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","29","upsertRecords","","","","","should upsert records correctly with non-updatable fields",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","6","convertFieldValue","","","","","[3] convert MULTI_LINE_TEXT field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","20","getAllRecords","","","","","should pass parameters to the apiClient correctly (with orderBy)",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","6","convertFieldValue","","","","","[2] convert MODIFIER field correctly",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","3","Helper functions","replacePlaceholders","","","","should replace placeholders correctly",""
"passed","Mon May 13 22:10:38 GMT 2024","Mon May 13 22:10:39 GMT 2024","816","main","","","","","should throw error when required arguments are missing",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","4","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","9","convertFieldValue","","","","","[17] convert DATE field correctly",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","11","getRecords","","","","","can get records",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","6","api","","","","","should pass information of client certificate to the apiClient correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","7","convertFieldValue","","","","","[9] convert UPDATED_TIME field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","9","convertFieldValue","","","","","[17] convert CHECK_BOX field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","2","chunked","","","","","can separate data source by chunk",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","2","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record import correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","6","convertFieldValue","","","","","[2] convert RADIO_BUTTON field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","7","convertFieldValue","","","","","[7] convert RICH_TEXT field correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","3","StandardLogger","","","","","should display WARN message when calling logger with ""warn"" level",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","3","StandardLogger","","","","","should display DEBUG message when calling logger with ""debug"" level",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","22","upsertRecords","","","","","should throw error when non-existent field is passed as update key",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","30","getRecords","","","","","should show warning message if there is no records exist in the app or match the condition.",""
"passed","Mon May 13 22:10:37 GMT 2024","Mon May 13 22:10:37 GMT 2024","11","Helper functions","compareBuffers","","","","should return FALSE if two buffers are different",""
"passed","Mon May 13 22:10:39 GMT 2024","Mon May 13 22:10:39 GMT 2024","1","DeleteAllRecordsError","","","","","should return error message",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","16","getRecords","","","","","can download files in subtable to a specified directory",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","9","convertFieldValue","","","","","[19] convert TIME field correctly",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","6","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","9","convertFieldValue","","","","","[15] convert DATE field correctly",""
"passed","Mon May 13 22:10:35 GMT 2024","Mon May 13 22:10:35 GMT 2024","10","addRecords","","","","","should upload files correctly when attachmentsDir is given and with subtable",""
"passed","Mon May 13 22:10:36 GMT 2024","Mon May 13 22:10:36 GMT 2024","5","convertFieldValue","","","","","[1] convert SINGLE_LINE_TEXT field correctly",""
