"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 12:09:47 GMT 2024","Wed Jun 05 12:09:50 GMT 2024","2991","","CliKintoneTest-51 Should import the records successfully with --fields specified.","","","","CliKintoneTest-51 Should import the records successfully with --fields specified.",""
"passed","Wed Jun 05 12:07:53 GMT 2024","Wed Jun 05 12:07:53 GMT 2024","12","convertFieldValue","","","","","[29] convert STATUS_ASSIGNEE field correctly",""
"passed","Wed Jun 05 12:07:54 GMT 2024","Wed Jun 05 12:07:54 GMT 2024","3","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record export correctly",""
"passed","Wed Jun 05 12:08:27 GMT 2024","Wed Jun 05 12:08:34 GMT 2024","6629","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.","","","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.",""
"passed","Wed Jun 05 12:09:35 GMT 2024","Wed Jun 05 12:09:40 GMT 2024","4260","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records","","","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records",""
"passed","Wed Jun 05 12:07:56 GMT 2024","Wed Jun 05 12:07:56 GMT 2024","2","createSchema","","","","","should create schema correctly",""
"passed","Wed Jun 05 12:07:54 GMT 2024","Wed Jun 05 12:07:54 GMT 2024","2","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Wed Jun 05 12:07:56 GMT 2024","Wed Jun 05 12:07:56 GMT 2024","5","createSchema","","","","","formLayout should create schema correctly without system fields on layout",""
"passed","Wed Jun 05 12:09:06 GMT 2024","Wed Jun 05 12:09:13 GMT 2024","7110","","CliKintoneTest-151 Should delete the records successfully with an encoded utf8 CSV file, and --encoding option is utf8.","","","","CliKintoneTest-151 Should delete the records successfully with an encoded utf8 CSV file, and --encoding option is utf8.",""
"passed","Wed Jun 05 12:07:52 GMT 2024","Wed Jun 05 12:07:52 GMT 2024","25","getRecords","","","","","should throw error when API response is error",""
"passed","Wed Jun 05 12:08:34 GMT 2024","Wed Jun 05 12:08:34 GMT 2024","493","","CliKintoneTest-138 Should return the error message when deleting records with an unsupported file.","","","","CliKintoneTest-138 Should return the error message when deleting records with an unsupported file.",""
"passed","Wed Jun 05 12:07:52 GMT 2024","Wed Jun 05 12:07:52 GMT 2024","5","addRecords","","","","","should includes a Record Number field",""
"passed","Wed Jun 05 12:07:56 GMT 2024","Wed Jun 05 12:07:56 GMT 2024","3","stringifier","","","","","should stringify records as csv correctly (iterative)",""
"passed","Wed Jun 05 12:08:09 GMT 2024","Wed Jun 05 12:08:10 GMT 2024","112","","CliKintoneTest-10 Should return the error message when lacking of --app option","","","","CliKintoneTest-10 Should return the error message when lacking of --app option",""
"passed","Wed Jun 05 12:07:52 GMT 2024","Wed Jun 05 12:07:52 GMT 2024","28","getRecords","","","","","should show warning message if there is no records exist in the app or match the condition.",""
"passed","Wed Jun 05 12:07:55 GMT 2024","Wed Jun 05 12:07:55 GMT 2024","401","main","","","","","should throw error when an undefined command is passed",""
"passed","Wed Jun 05 12:08:08 GMT 2024","Wed Jun 05 12:08:11 GMT 2024","3120","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","","","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.",""
"passed","Wed Jun 05 12:08:43 GMT 2024","Wed Jun 05 12:08:44 GMT 2024","508","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.","","","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.",""
"passed","Wed Jun 05 12:07:53 GMT 2024","Wed Jun 05 12:07:53 GMT 2024","9","convertFieldValue","","","","","[15] convert DATE field correctly",""
"passed","Wed Jun 05 12:09:32 GMT 2024","Wed Jun 05 12:09:35 GMT 2024","2992","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.","","","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.",""
"passed","Wed Jun 05 12:07:54 GMT 2024","Wed Jun 05 12:07:54 GMT 2024","2","fieldInSubtableReader","","","","","missing field value",""
"passed","Wed Jun 05 12:07:56 GMT 2024","Wed Jun 05 12:07:56 GMT 2024","15","parseCsv","","","","","should convert multiple subtables included csv string to JSON correctly",""
"passed","Wed Jun 05 12:09:35 GMT 2024","Wed Jun 05 12:09:35 GMT 2024","113","","CliKintoneTest-113 Should return the error message when exporting the record with an unsupported character encoding.","","","","CliKintoneTest-113 Should return the error message when exporting the record with an unsupported character encoding.",""
"passed","Wed Jun 05 12:09:09 GMT 2024","Wed Jun 05 12:09:13 GMT 2024","3544","","CliKintoneTest-98 Should return the record contents with valid --order-by option.","","","","CliKintoneTest-98 Should return the record contents with valid --order-by option.",""
"passed","Wed Jun 05 12:07:57 GMT 2024","Wed Jun 05 12:07:57 GMT 2024","1","utils/operateFilename.ts","","","","","should replace a special character",""
"passed","Wed Jun 05 12:09:29 GMT 2024","Wed Jun 05 12:09:32 GMT 2024","3070","","CliKintoneTest-111 Should return the record contents when exporting the record with --encoding option is utf8.","","","","CliKintoneTest-111 Should return the record contents when exporting the record with --encoding option is utf8.",""
"passed","Wed Jun 05 12:07:53 GMT 2024","Wed Jun 05 12:07:53 GMT 2024","3","Helper functions","replacePlaceholders","","","","should replace placeholders correctly",""
"passed","Wed Jun 05 12:10:09 GMT 2024","Wed Jun 05 12:10:18 GMT 2024","8370","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.","","","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.",""
"passed","Wed Jun 05 12:07:53 GMT 2024","Wed Jun 05 12:07:53 GMT 2024","8","convertFieldValue","","","","","[14] convert CREATOR field correctly",""
"passed","Wed Jun 05 12:07:53 GMT 2024","Wed Jun 05 12:07:53 GMT 2024","4","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Wed Jun 05 12:07:54 GMT 2024","Wed Jun 05 12:07:54 GMT 2024","9","validateRecordNumbers","","","","","should throw error when the record number is mixed",""
"passed","Wed Jun 05 12:08:31 GMT 2024","Wed Jun 05 12:08:34 GMT 2024","3004","","CliKintoneTest-32 Should import the records successfully with username and password (-p option).","","","","CliKintoneTest-32 Should import the records successfully with username and password (-p option).",""
"passed","Wed Jun 05 12:07:54 GMT 2024","Wed Jun 05 12:07:54 GMT 2024","8","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Wed Jun 05 12:07:53 GMT 2024","Wed Jun 05 12:07:53 GMT 2024","2","chunked","","","","","can separate data source by chunk",""
"passed","Wed Jun 05 12:09:00 GMT 2024","Wed Jun 05 12:09:03 GMT 2024","2988","","CliKintoneTest-95 Should return the record contents with valid condition query.","","","","CliKintoneTest-95 Should return the record contents with valid condition query.",""
"passed","Wed Jun 05 12:07:56 GMT 2024","Wed Jun 05 12:07:56 GMT 2024","3","hasAppCode","","","","","should pass (input: 1, appCode: App, result: false)",""
