"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 00:20:56 GMT 2024","Thu Oct 17 00:20:56 GMT 2024","1","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included without attachmentsDir option",""
"passed","Thu Oct 17 00:20:55 GMT 2024","Thu Oct 17 00:20:55 GMT 2024","0","convertFieldValue","","","","","[21] convert DATETIME field correctly",""
"passed","Thu Oct 17 00:20:56 GMT 2024","Thu Oct 17 00:20:56 GMT 2024","1","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Thu Oct 17 00:21:20 GMT 2024","Thu Oct 17 00:21:21 GMT 2024","123","","CliKintoneTest-11 Should return the error message when lacking the value of --app option","","","","CliKintoneTest-11 Should return the error message when lacking the value of --app option",""
"passed","Thu Oct 17 00:20:55 GMT 2024","Thu Oct 17 00:20:55 GMT 2024","1","userSelected","","","","","should throw an Error if specified field does not exist",""
"passed","Thu Oct 17 00:23:17 GMT 2024","Thu Oct 17 00:23:18 GMT 2024","1285","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.",""
"passed","Thu Oct 17 00:23:30 GMT 2024","Thu Oct 17 00:23:34 GMT 2024","3588","","CliKintoneTest-46 Should return the error message when upserting with a non-prohibit duplicate values Text field.","","","","CliKintoneTest-46 Should return the error message when upserting with a non-prohibit duplicate values Text field.",""
"passed","Thu Oct 17 00:21:19 GMT 2024","Thu Oct 17 00:21:24 GMT 2024","4748","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","","","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.",""
"passed","Thu Oct 17 00:21:44 GMT 2024","Thu Oct 17 00:21:49 GMT 2024","4727","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.","","","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.",""
"passed","Thu Oct 17 00:20:53 GMT 2024","Thu Oct 17 00:20:53 GMT 2024","1","api","","","","","should pass guestSpaceId to the apiClient correctly",""
"passed","Thu Oct 17 00:20:58 GMT 2024","Thu Oct 17 00:20:58 GMT 2024","4","ParserError","","","","","should throw error when the record number field code is not found",""
"passed","Thu Oct 17 00:20:53 GMT 2024","Thu Oct 17 00:20:53 GMT 2024","1","api","","","","","should pass information of client certificate and proxy server to the apiClient correctly",""
"passed","Thu Oct 17 00:20:56 GMT 2024","Thu Oct 17 00:20:56 GMT 2024","2","AddRecordsError","","","","","should return error message",""
"passed","Thu Oct 17 00:20:58 GMT 2024","Thu Oct 17 00:20:58 GMT 2024","2","ParserError","","","","","should be constructed with string cause",""
"passed","Thu Oct 17 00:20:55 GMT 2024","Thu Oct 17 00:20:55 GMT 2024","1","convertFieldValue","","","","","[25] convert ORGANIZATION_SELECT field correctly",""
"passed","Thu Oct 17 00:20:54 GMT 2024","Thu Oct 17 00:20:54 GMT 2024","0","convertFieldValue","","","","","[5] convert RICH_TEXT field correctly",""
"passed","Thu Oct 17 00:20:55 GMT 2024","Thu Oct 17 00:20:55 GMT 2024","1","Record command","Valid parameters","","","","should return the import query correctly",""
"passed","Thu Oct 17 00:20:56 GMT 2024","Thu Oct 17 00:20:56 GMT 2024","3","ProgressLogger","","","","","should show progress logs correctly",""
