"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 25 17:03:43 GMT 2024","","","bin","","","","","should fail without args",""
"passed","Fri Oct 25 17:04:57 GMT 2024","Fri Oct 25 17:05:02 GMT 2024","4834","","CliKintoneTest-85 Should return the record contents with two valid API tokens in different apps.","","","","CliKintoneTest-85 Should return the record contents with two valid API tokens in different apps.",""
"passed","Fri Oct 25 17:03:42 GMT 2024","Fri Oct 25 17:03:42 GMT 2024","28","packer","with privateKey","","","","the id is expected",""
"passed","Fri Oct 25 17:03:46 GMT 2024","Fri Oct 25 17:03:46 GMT 2024","42","ContentsZip","","","","","should be able to create ContentsZip from a plugin directory",""
"passed","Fri Oct 25 17:03:42 GMT 2024","Fri Oct 25 17:03:42 GMT 2024","23","packer","with privateKey","","","","the privateKey is same",""
"passed","Fri Oct 25 17:03:41 GMT 2024","Fri Oct 25 17:03:41 GMT 2024","0","convertFieldValue","","","","","[6] convert LINK field correctly",""
"passed","Fri Oct 25 17:04:37 GMT 2024","Fri Oct 25 17:04:38 GMT 2024","722","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Fri Oct 25 17:06:39 GMT 2024","Fri Oct 25 17:06:51 GMT 2024","12098","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.","","","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.",""
"passed","Fri Oct 25 17:03:42 GMT 2024","Fri Oct 25 17:03:42 GMT 2024","1","StandardLogger","","","","","should display DEBUG message when calling logger with ""debug"" level",""
"passed","Fri Oct 25 17:03:42 GMT 2024","Fri Oct 25 17:03:42 GMT 2024","1","StandardLogger","","","","","should display INFO message when calling logger with ""info"" level",""
"passed","Fri Oct 25 17:03:43 GMT 2024","Fri Oct 25 17:03:43 GMT 2024","1","buildHeaderFields","","","","","should generate fieldCode array correctly (data with subtable)",""
