"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 11 14:51:59 GMT 2024","Sat May 11 14:51:59 GMT 2024","9","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and with attachmentsDir option",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","17","convertFieldValue","","","","","[28] convert SUBTABLE field correctly",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","11","convertFieldValue","","","","","[29] convert STATUS_ASSIGNEE field correctly",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","3","StandardLogger","","","","","should display INFO message when calling logger with ""info"" level",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","7","convertFieldValue","","","","","[10] convert CREATED_TIME field correctly",""
"passed","Sat May 11 14:51:58 GMT 2024","Sat May 11 14:51:58 GMT 2024","5","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","3","hasAppCode","","","","","should pass (input: 123, appCode: App, result: false)",""
"passed","Sat May 11 14:51:59 GMT 2024","Sat May 11 14:51:59 GMT 2024","206","main","","","","","should throw error when no commands are passed",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","9","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","18","parseCsv","","","","","should convert csv string to JSON correctly (CR)",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","6","convertFieldValue","","","","","[5] convert RICH_TEXT field correctly",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","25","upsertRecords","","","","","should throw error because the record numbers are mixed with those with and without app code",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","8","logHandler","","","","","should set ""info"" to the log config level when log-level argument is ""info""",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","17","convertFieldValue","","","","","[27] convert GROUP_SELECT field correctly",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:51:56 GMT 2024","38","getRecords","","","","","should throw error when API response is error",""
"passed","Sat May 11 14:52:01 GMT 2024","Sat May 11 14:52:01 GMT 2024","2","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Sat May 11 14:52:01 GMT 2024","Sat May 11 14:52:01 GMT 2024","11","isMismatchEncoding","","","","","should detect the mismatch encoding correctly",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","7","logHandler","","","","","should set ""debug"" to the log config level when log-level argument is ""debug""",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","9","convertFieldValue","","","","","[16] convert MULTI_SELECT field correctly",""
"passed","Sat May 11 14:51:59 GMT 2024","Sat May 11 14:51:59 GMT 2024","621","main","","","","","should throw error when an undefined argument is passed",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:51:56 GMT 2024","7","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","3","StandardLogger","","","","","should display DEBUG message when calling logger with ""debug"" level",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:51:56 GMT 2024","4","api","","","","","should pass apiToken to the apiClient correctly",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:51:56 GMT 2024","3","addRecords","","","","","should not fail",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","14","readFile","","","","","can read utf8 encoded csv file correctly",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","13","parseCsv","","","","","should convert subtable included csv string to JSON correctly",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:51:56 GMT 2024","26","getRecords","","","","","can download files in subtable to a specified directory",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","9","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:51:56 GMT 2024","7","api","","","","","should pass information of client certificate and proxy server to the apiClient correctly",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","7","convertFieldValue","","","","","[5] convert NUMBER field correctly",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","3","stringifier","","","","","should stringify records as csv correctly (iterative)",""
"passed","Sat May 11 14:51:58 GMT 2024","Sat May 11 14:51:58 GMT 2024","2","ProgressLogger","","","","","should show progress logs correctly with aborting",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","4","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","12","upsertRecords","","","","","should upsert records with correct order",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","8","convertFieldValue","","","","","[9] convert CHECK_BOX field correctly",""
"passed","Sat May 11 14:52:00 GMT 2024","Sat May 11 14:52:00 GMT 2024","7","logHandler","","","","","should set ""warn"" to the log config level when log-level argument is ""warn""",""
"passed","Sat May 11 14:51:59 GMT 2024","Sat May 11 14:51:59 GMT 2024","830","main","","","","","should throw error when required arguments are missing",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","7","upsertRecords","","","","","should upsert records correctly with record numbers on local and kintone have app code",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","12","convertFieldValue","","","","","[11] convert DROP_DOWN field correctly",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","15","convertFieldValue","","","","","[25] convert ORGANIZATION_SELECT field correctly",""
"passed","Sat May 11 14:51:58 GMT 2024","Sat May 11 14:51:58 GMT 2024","5","validateRecordNumbers","","","","","should throw error when the record number is not exists",""
"passed","Sat May 11 14:51:57 GMT 2024","Sat May 11 14:51:57 GMT 2024","15","convertFieldValue","","","","","[24] convert ORGANIZATION_SELECT field correctly",""
"passed","Sat May 11 14:51:58 GMT 2024","Sat May 11 14:51:58 GMT 2024","4","deleteRecords","","","","","should pass parameters to the apiClient correctly",""
