"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 10 18:38:06 GMT 2024","Fri May 10 18:38:06 GMT 2024","3","logHandler","","","","","should set ""warn"" to the log config level when log-level argument is ""warn""",""
"passed","Fri May 10 18:38:02 GMT 2024","Fri May 10 18:38:02 GMT 2024","12","upsertRecords","","","","","should upsert records with correct order",""
"passed","Fri May 10 18:38:41 GMT 2024","Fri May 10 18:38:41 GMT 2024","479","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.","","","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","7","convertFieldValue","","","","","[9] convert CHECK_BOX field correctly",""
"passed","Fri May 10 18:38:05 GMT 2024","Fri May 10 18:38:05 GMT 2024","3","hasAppCode","","","","","should pass (input: App-123, appCode: App, result: true)",""
"passed","Fri May 10 18:38:04 GMT 2024","Fri May 10 18:38:04 GMT 2024","12","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included without attachmentsDir option",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","12","convertFieldValue","","","","","[26] convert GROUP_SELECT field correctly",""
"passed","Fri May 10 18:38:02 GMT 2024","Fri May 10 18:38:02 GMT 2024","26","upsertRecords","","","","","should upsert records correctly with non-updatable fields",""
"passed","Fri May 10 18:38:01 GMT 2024","Fri May 10 18:38:01 GMT 2024","6","api","","","","","should pass basic auth params to the apiClient correctly",""
"passed","Fri May 10 18:38:06 GMT 2024","Fri May 10 18:38:06 GMT 2024","1","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Fri May 10 18:38:05 GMT 2024","Fri May 10 18:38:05 GMT 2024","2","hasAppCode","","","","","should pass (input: 1, appCode: , result: false)",""
"passed","Fri May 10 18:38:27 GMT 2024","Fri May 10 18:38:27 GMT 2024","124","","CliKintoneTest-5 Should return the error message when lacking of --base-url option","","","","CliKintoneTest-5 Should return the error message when lacking of --base-url option",""
"passed","Fri May 10 18:38:38 GMT 2024","Fri May 10 18:38:40 GMT 2024","1188","","CliKintoneTest-83 Should return the error message when exporting the record with a non-relevant API Token.","","","","CliKintoneTest-83 Should return the error message when exporting the record with a non-relevant API Token.",""
"passed","Fri May 10 18:38:44 GMT 2024","Fri May 10 18:38:48 GMT 2024","3031","","CliKintoneTest-30 Should import the records successfully with username and password.","","","","CliKintoneTest-30 Should import the records successfully with username and password.",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","2","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)",""
"passed","Fri May 10 18:39:40 GMT 2024","Fri May 10 18:39:41 GMT 2024","984","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.","","","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.",""
"passed","Fri May 10 18:38:05 GMT 2024","Fri May 10 18:38:05 GMT 2024","3","stringifier","","","","","should stringify records as csv correctly (iterative)",""
"passed","Fri May 10 18:38:42 GMT 2024","Fri May 10 18:38:45 GMT 2024","3498","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.","","","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.",""
"passed","Fri May 10 18:38:05 GMT 2024","Fri May 10 18:38:05 GMT 2024","9","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","4","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Fri May 10 18:38:05 GMT 2024","Fri May 10 18:38:05 GMT 2024","8","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: App)",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","2","buildHeaderFields","","","","","should generate fieldCode array correctly (data without subtable)",""
"passed","Fri May 10 18:38:53 GMT 2024","Fri May 10 18:38:53 GMT 2024","113","","CliKintoneTest-137 Should return the error message when deleting records with a non-existent file.","","","","CliKintoneTest-137 Should return the error message when deleting records with a non-existent file.",""
"passed","Fri May 10 18:40:09 GMT 2024","Fri May 10 18:40:12 GMT 2024","2987","","CliKintoneTest-52 Should import the records successfully with --fields specified multiple existent field codes.","","","","CliKintoneTest-52 Should import the records successfully with --fields specified multiple existent field codes.",""
"passed","Fri May 10 18:38:54 GMT 2024","Fri May 10 18:38:56 GMT 2024","2104","","CliKintoneTest-33 Should import the records successfully with --attachments-dir specified and no attachment field.","","","","CliKintoneTest-33 Should import the records successfully with --attachments-dir specified and no attachment field.",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","8","Record command","Valid parameters","","","","should return the delete query correctly",""
"passed","Fri May 10 18:39:18 GMT 2024","Fri May 10 18:39:21 GMT 2024","3492","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.","","","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.",""
"passed","Fri May 10 18:38:05 GMT 2024","Fri May 10 18:38:05 GMT 2024","12","readFile","","","","","throws error if format is JSON and encoding is not 'utf8'",""
"passed","Fri May 10 18:38:53 GMT 2024","Fri May 10 18:39:00 GMT 2024","6994","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","","","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.",""
"passed","Fri May 10 18:38:42 GMT 2024","Fri May 10 18:38:44 GMT 2024","2112","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.","","","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.",""
"passed","Fri May 10 18:38:02 GMT 2024","Fri May 10 18:38:02 GMT 2024","10","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Fri May 10 18:38:04 GMT 2024","Fri May 10 18:38:05 GMT 2024","808","main","","","","","should throw error when required arguments are missing",""
"passed","Fri May 10 18:38:30 GMT 2024","Fri May 10 18:38:33 GMT 2024","3578","","CliKintoneTest-127 Should delete the records of the app in a space.","","","","CliKintoneTest-127 Should delete the records of the app in a space.",""
"passed","Fri May 10 18:38:01 GMT 2024","Fri May 10 18:38:01 GMT 2024","3","api","","","","","should pass guestSpaceId to the apiClient correctly",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","13","Helper functions","compareBuffers","","","","should return FALSE if two buffers are different",""
"passed","Fri May 10 18:38:02 GMT 2024","Fri May 10 18:38:02 GMT 2024","19","upsertRecords","","","","","should throw error when unsupported field is passed as update key",""
"passed","Fri May 10 18:38:03 GMT 2024","Fri May 10 18:38:03 GMT 2024","4","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Fri May 10 18:38:34 GMT 2024","Fri May 10 18:38:37 GMT 2024","2970","","CliKintoneTest-81 Should return the record contents in CSV format.","","","","CliKintoneTest-81 Should return the record contents in CSV format.",""
"passed","Fri May 10 18:39:33 GMT 2024","Fri May 10 18:39:34 GMT 2024","180","","CliKintoneTest-43 Should return the error message when importing a non-existent CSV file.","","","","CliKintoneTest-43 Should return the error message when importing a non-existent CSV file.",""
"passed","Fri May 10 18:38:02 GMT 2024","Fri May 10 18:38:02 GMT 2024","15","convertFieldValue","","","","","[30] convert SUBTABLE field correctly",""
