"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","5","convertFieldValue","","","","","[1] convert SINGLE_LINE_TEXT field correctly",""
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","6","convertFieldValue","","","","","[4] convert SINGLE_LINE_TEXT field correctly",""
"passed","Sat Apr 13 16:37:15 GMT 2024","Sat Apr 13 16:37:15 GMT 2024","3","addRecords","","","","","should not fail",""
"skipped","Sat Apr 13 16:37:15 GMT 2024","Sat Apr 13 16:37:15 GMT 2024","20","getRecords","","","","","can download files including special characters",""
"passed","Sat Apr 13 16:38:53 GMT 2024","Sat Apr 13 16:38:53 GMT 2024","121","","CliKintoneTest-41 Should return the error message when lacking of --file-path option.","","","","CliKintoneTest-41 Should return the error message when lacking of --file-path option.",""
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","3","StandardLogger","","","","","should display INFO message when calling logger with ""info"" level",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","4","hasAppCode","","","","","should pass (input: 123, appCode: , result: false)",""
"passed","Sat Apr 13 16:37:17 GMT 2024","Sat Apr 13 16:37:17 GMT 2024","14","csvStringifier","","","","","should convert empty array to csv string correctly",""
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","2","Helper functions","generateCsvRow","","","","should generate CSV row correctly",""
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","5","convertFieldValue","","","","","[0] convert CREATOR field correctly",""
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","9","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Sat Apr 13 16:37:49 GMT 2024","Sat Apr 13 16:37:49 GMT 2024","636","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.","","","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.",""
"passed","Sat Apr 13 16:37:15 GMT 2024","Sat Apr 13 16:37:15 GMT 2024","5","api","","","","","should pass basic auth params to the apiClient correctly",""
"passed","Sat Apr 13 16:37:17 GMT 2024","Sat Apr 13 16:37:17 GMT 2024","1","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Sat Apr 13 16:37:16 GMT 2024","Sat Apr 13 16:37:16 GMT 2024","6","StandardLogger","","","","","should display the correct log message corresponding to the log config level",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","6","logHandler","","","","","should set ""none"" to the log config level when log-level argument is ""none""",""
"skipped","Sat Apr 13 16:37:15 GMT 2024","Sat Apr 13 16:37:15 GMT 2024","21","getRecords","","","","","can download files including special characters in subTable",""
"passed","Sat Apr 13 16:37:19 GMT 2024","Sat Apr 13 16:37:19 GMT 2024","12","readFile","","","","","throws error if format is JSON and encoding is not 'utf8'",""
"passed","Sat Apr 13 16:37:17 GMT 2024","Sat Apr 13 16:37:17 GMT 2024","2","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record import correctly",""
"passed","Sat Apr 13 16:37:57 GMT 2024","Sat Apr 13 16:38:01 GMT 2024","4227","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.","","","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.",""
"passed","Sat Apr 13 16:37:43 GMT 2024","Sat Apr 13 16:37:44 GMT 2024","631","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","","","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.",""
"passed","Sat Apr 13 16:38:34 GMT 2024","Sat Apr 13 16:38:41 GMT 2024","6921","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.","","","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.",""
"passed","Sat Apr 13 16:37:43 GMT 2024","Sat Apr 13 16:37:48 GMT 2024","4840","","CliKintoneTest-129 Should delete all records of a specified app","","","","CliKintoneTest-129 Should delete all records of a specified app",""
