"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 31 01:00:52 GMT 2024","Sun Mar 31 01:00:52 GMT 2024","108","","CliKintoneTest-136 Should return the error message when deleting records with a lacking value of --file-path option.","","","","CliKintoneTest-136 Should return the error message when deleting records with a lacking value of --file-path option.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","16","convertFieldValue","","","","","[29] convert STATUS_ASSIGNEE field correctly",""
"passed","Sun Mar 31 01:04:30 GMT 2024","Sun Mar 31 01:04:34 GMT 2024","4049","","CliKintoneTest-21 Should import records to app in space successfully.","","","","CliKintoneTest-21 Should import records to app in space successfully.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","16","convertFieldValue","","","","","[25] convert ORGANIZATION_SELECT field correctly",""
"passed","Sun Mar 31 01:00:42 GMT 2024","Sun Mar 31 01:00:43 GMT 2024","641","","CliKintoneTest-133 Should return the error message when deleting records with valid and invalid API Tokens.","","","","CliKintoneTest-133 Should return the error message when deleting records with valid and invalid API Tokens.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","14","convertFieldValue","","","","","[17] convert DATE field correctly",""
"passed","Sun Mar 31 01:00:10 GMT 2024","Sun Mar 31 01:00:10 GMT 2024","14","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included with attachmentsDir option",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","14","hasAppCode","","","","","should throw with invalid error (input: App-123, appCode: )",""
"passed","Sun Mar 31 01:00:09 GMT 2024","Sun Mar 31 01:00:09 GMT 2024","6","Record - Subcommand","getArgumentsListBySubcommand","","","","should return the arguments list of the record delete correctly",""
"passed","Sun Mar 31 01:04:12 GMT 2024","Sun Mar 31 01:04:16 GMT 2024","4023","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.","","","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.",""
"passed","Sun Mar 31 01:05:54 GMT 2024","Sun Mar 31 01:06:04 GMT 2024","10106","","CliKintoneTest-44 Should upsert the records successfully with --update-key, a Record_number field.","","","","CliKintoneTest-44 Should upsert the records successfully with --update-key, a Record_number field.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","7","StandardLogger","","","","","should display FATAL message when calling logger with ""fatal"" level",""
"passed","Sun Mar 31 01:04:38 GMT 2024","Sun Mar 31 01:04:39 GMT 2024","631","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","","","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","6","StandardLogger","","","","","should display WARN message when calling logger with ""warn"" level",""
"passed","Sun Mar 31 01:03:33 GMT 2024","Sun Mar 31 01:03:37 GMT 2024","4049","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.","","","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","10","convertFieldValue","","","","","[7] convert DROP_DOWN field correctly",""
"passed","Sun Mar 31 01:00:06 GMT 2024","Sun Mar 31 01:00:06 GMT 2024","9","api","","","","","should pass information of client certificate to the apiClient correctly",""
"passed","Sun Mar 31 01:00:09 GMT 2024","Sun Mar 31 01:00:09 GMT 2024","12","validateRecordNumbers","","","","","should throw error when the record number is mixed",""
"passed","Sun Mar 31 01:07:19 GMT 2024","Sun Mar 31 01:07:23 GMT 2024","4047","","CliKintoneTest-76 Should import the records successfully including the Table field.","","","","CliKintoneTest-76 Should import the records successfully including the Table field.",""
"passed","Sun Mar 31 01:03:23 GMT 2024","Sun Mar 31 01:03:29 GMT 2024","6810","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.","","","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.",""
"passed","Sun Mar 31 01:01:26 GMT 2024","Sun Mar 31 01:01:31 GMT 2024","4783","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.","","","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.",""
"passed","Sun Mar 31 01:00:06 GMT 2024","Sun Mar 31 01:00:06 GMT 2024","10","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Sun Mar 31 01:00:12 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","108","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format","","","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format",""
"passed","Sun Mar 31 01:05:54 GMT 2024","Sun Mar 31 01:05:54 GMT 2024","106","","CliKintoneTest-41 Should return the error message when lacking of --file-path option.","","","","CliKintoneTest-41 Should return the error message when lacking of --file-path option.",""
"passed","Sun Mar 31 01:00:08 GMT 2024","Sun Mar 31 01:00:08 GMT 2024","3","parseKintoneRestAPIError","","","","","should return parsed string",""
"passed","Sun Mar 31 01:00:12 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","3","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Sun Mar 31 01:00:09 GMT 2024","Sun Mar 31 01:00:09 GMT 2024","10","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Sun Mar 31 01:04:00 GMT 2024","Sun Mar 31 01:04:04 GMT 2024","3534","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","","","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.",""
"passed","Sun Mar 31 01:00:53 GMT 2024","Sun Mar 31 01:01:02 GMT 2024","9597","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","","","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:11 GMT 2024","11","readFile","","","","","can detect file format correctly",""
"passed","Sun Mar 31 01:00:08 GMT 2024","Sun Mar 31 01:00:08 GMT 2024","14","Record command","Valid parameters","","","","should return the export query correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","14","convertFieldValue","","","","","[20] convert DATETIME field correctly",""
"passed","Sun Mar 31 01:05:12 GMT 2024","Sun Mar 31 01:05:22 GMT 2024","9555","","CliKintoneTest-37 Should import the records successfully with multiple attachments on a field.","","","","CliKintoneTest-37 Should import the records successfully with multiple attachments on a field.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","10","convertFieldValue","","","","","[5] convert RICH_TEXT field correctly",""
"passed","Sun Mar 31 01:06:50 GMT 2024","Sun Mar 31 01:06:53 GMT 2024","3548","","CliKintoneTest-55 Should import the records successfully with --fields specified, including field code of the table.","","","","CliKintoneTest-55 Should import the records successfully with --fields specified, including field code of the table.",""
"passed","Sun Mar 31 01:02:53 GMT 2024","Sun Mar 31 01:03:00 GMT 2024","6796","","CliKintoneTest-90 Should return the record contents and download attachments successfully to an existing directory.","","","","CliKintoneTest-90 Should return the record contents and download attachments successfully to an existing directory.",""
"passed","Sun Mar 31 01:00:21 GMT 2024","Sun Mar 31 01:00:26 GMT 2024","5349","","CliKintoneTest-127 Should delete the records of the app in a space.","","","","CliKintoneTest-127 Should delete the records of the app in a space.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","15","convertFieldValue","","","","","[28] convert STATUS field correctly",""
"passed","Sun Mar 31 01:00:05 GMT 2024","Sun Mar 31 01:00:06 GMT 2024","17","getRecords","","","","","can download files in subtable to a specified directory",""
"passed","Sun Mar 31 01:00:08 GMT 2024","Sun Mar 31 01:00:08 GMT 2024","3","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","14","convertFieldValue","","","","","[23] convert ORGANIZATION_SELECT field correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","13","convertFieldValue","","","","","[16] convert DATE field correctly",""
"passed","Sun Mar 31 01:00:12 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","5","createSchema","","","","","should create schema correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","12","convertFieldValue","","","","","[14] convert CREATOR field correctly",""
"passed","Sun Mar 31 01:00:08 GMT 2024","Sun Mar 31 01:00:08 GMT 2024","4","Helper functions","generateCsvRow","","","","should generate CSV row correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","7","withNextIterator","","","","","can iterate from data source with next value",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","11","convertFieldValue","","","","","[12] convert DATE field correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","26","upsertRecords","","","","","should throw error when unsupported field is passed as update key",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","27","upsertRecords","","","","","should throw error when non-existent field is passed as update key",""
"passed","Sun Mar 31 01:02:14 GMT 2024","Sun Mar 31 01:02:19 GMT 2024","5824","","CliKintoneTest-170 Should not delete the records when pressing Enter (without a specific answer) in the confirmation prompt.","","","","CliKintoneTest-170 Should not delete the records when pressing Enter (without a specific answer) in the confirmation prompt.",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:11 GMT 2024","17","readFile","","","","","can read utf8 encoded csv file correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","8","convertFieldValue","","","","","[2] convert MODIFIER field correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","16","convertFieldValue","","","","","[30] convert SUBTABLE field correctly",""
"passed","Sun Mar 31 01:00:09 GMT 2024","Sun Mar 31 01:00:09 GMT 2024","5","ProgressLogger","","","","","should show progress logs correctly with aborting",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","30","upsertRecords","","","","","should throw error when the field in table specified in schema does not exist on input record",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","15","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: App)",""
"passed","Sun Mar 31 01:02:20 GMT 2024","Sun Mar 31 01:02:22 GMT 2024","1712","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.","","","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:11 GMT 2024","5","hasAppCode","","","","","should pass (input: 123, appCode: , result: false)",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","8","convertFieldValue","","","","","[2] convert RADIO_BUTTON field correctly",""
"passed","Sun Mar 31 01:00:10 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","1171","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Sun Mar 31 01:00:36 GMT 2024","Sun Mar 31 01:00:37 GMT 2024","624","","CliKintoneTest-130 Should return the error message when deleting the record with a draft API Token.","","","","CliKintoneTest-130 Should return the error message when deleting the record with a draft API Token.",""
"passed","Sun Mar 31 01:05:54 GMT 2024","Sun Mar 31 01:05:54 GMT 2024","644","","CliKintoneTest-42 Should return the error message when importing an unsupported file type.","","","","CliKintoneTest-42 Should return the error message when importing an unsupported file type.",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","11","convertFieldValue","","","","","[10] convert CREATED_TIME field correctly",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","13","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Sun Mar 31 01:00:08 GMT 2024","Sun Mar 31 01:00:08 GMT 2024","15","Record command","Valid parameters","","","","should return the delete query correctly",""
"passed","Sun Mar 31 01:00:09 GMT 2024","Sun Mar 31 01:00:09 GMT 2024","11","validateRecordNumbers","","","","","should throw error when the record number is duplicated",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","9","upsertRecords","","","","","should upsert records correctly with record number",""
"passed","Sun Mar 31 01:04:22 GMT 2024","Sun Mar 31 01:04:25 GMT 2024","2842","","CliKintoneTest-125 Should return only field codes when exporting the records of the app which no data","","","","CliKintoneTest-125 Should return only field codes when exporting the records of the app which no data",""
"passed","Sun Mar 31 01:00:08 GMT 2024","Sun Mar 31 01:00:08 GMT 2024","16","Helper functions","compareBuffers","","","","should return TRUE if two buffers are the same",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:11 GMT 2024","4","DeleteRecordsError","","","","","should return error message",""
"passed","Sun Mar 31 01:00:07 GMT 2024","Sun Mar 31 01:00:07 GMT 2024","15","convertFieldValue","","","","","[23] convert USER_SELECT field correctly",""
"passed","Sun Mar 31 01:00:11 GMT 2024","Sun Mar 31 01:00:12 GMT 2024","15","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: )",""
