"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 11:18:57 GMT 2024","Fri Apr 05 11:18:57 GMT 2024","14","convertFieldValue","","","","","[16] convert DATE field correctly",""
"passed","Fri Apr 05 11:19:01 GMT 2024","Fri Apr 05 11:19:01 GMT 2024","9","logHandler","","","","","should set ""error"" to the log config level when log-level argument is ""error""",""
"passed","Fri Apr 05 11:20:52 GMT 2024","Fri Apr 05 11:21:02 GMT 2024","10249","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.","","","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.",""
"passed","Fri Apr 05 11:19:42 GMT 2024","Fri Apr 05 11:19:47 GMT 2024","4092","","CliKintoneTest-32 Should import the records successfully with username and password (-p option).","","","","CliKintoneTest-32 Should import the records successfully with username and password (-p option).",""
"passed","Fri Apr 05 11:18:56 GMT 2024","Fri Apr 05 11:18:56 GMT 2024","32","upsertRecords","","","","","should throw error because the record number is invalid",""
"passed","Fri Apr 05 11:18:55 GMT 2024","Fri Apr 05 11:18:55 GMT 2024","8","addRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Fri Apr 05 11:18:57 GMT 2024","Fri Apr 05 11:18:57 GMT 2024","3","parseKintoneRestAPIError","","","","","should return parsed string",""
"passed","Fri Apr 05 11:18:55 GMT 2024","Fri Apr 05 11:18:55 GMT 2024","16","addRecords","","","","","should upload files correctly when attachmentsDir is given and with subtable",""
"passed","Fri Apr 05 11:18:59 GMT 2024","Fri Apr 05 11:18:59 GMT 2024","199","main","","","","","should throw error when no commands are passed",""
"passed","Fri Apr 05 11:21:26 GMT 2024","Fri Apr 05 11:21:30 GMT 2024","4045","","CliKintoneTest-51 Should import the records successfully with --fields specified.","","","","CliKintoneTest-51 Should import the records successfully with --fields specified.",""
"passed","Fri Apr 05 11:18:55 GMT 2024","Fri Apr 05 11:18:55 GMT 2024","13","addRecords","","","","","should throw error when attachmentsDir is NOT given",""
"passed","Fri Apr 05 11:19:45 GMT 2024","Fri Apr 05 11:19:46 GMT 2024","111","","CliKintoneTest-136 Should return the error message when deleting records with a lacking value of --file-path option.","","","","CliKintoneTest-136 Should return the error message when deleting records with a lacking value of --file-path option.",""
"passed","Fri Apr 05 11:20:41 GMT 2024","Fri Apr 05 11:20:52 GMT 2024","10191","","CliKintoneTest-44 Should upsert the records successfully with --update-key, a Record_number field.","","","","CliKintoneTest-44 Should upsert the records successfully with --update-key, a Record_number field.",""
"passed","Fri Apr 05 11:18:59 GMT 2024","Fri Apr 05 11:18:59 GMT 2024","16","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included without attachmentsDir option",""
"passed","Fri Apr 05 11:18:59 GMT 2024","Fri Apr 05 11:18:59 GMT 2024","4","UpsertRecordsError","","","","","should return error message",""
"passed","Fri Apr 05 11:21:34 GMT 2024","Fri Apr 05 11:21:36 GMT 2024","1817","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.",""
"passed","Fri Apr 05 11:19:02 GMT 2024","Fri Apr 05 11:19:02 GMT 2024","3","parseCsv","","","","","should return the correct record number from CSV without subtable",""
"passed","Fri Apr 05 11:19:21 GMT 2024","Fri Apr 05 11:19:25 GMT 2024","4073","","CliKintoneTest-81 Should return the record contents in CSV format.","","","","CliKintoneTest-81 Should return the record contents in CSV format.",""
"passed","Fri Apr 05 11:19:00 GMT 2024","Fri Apr 05 11:19:00 GMT 2024","22","parseCsv","","","","","should convert csv string with no record to JSON correctly",""
"passed","Fri Apr 05 11:18:57 GMT 2024","Fri Apr 05 11:18:57 GMT 2024","8","convertFieldValue","","","","","[1] convert CREATED_TIME field correctly",""
"passed","Fri Apr 05 11:19:01 GMT 2024","Fri Apr 05 11:19:01 GMT 2024","5","hasAppCode","","","","","should pass (input: App-123, appCode: App, result: true)",""
"passed","Fri Apr 05 11:21:00 GMT 2024","Fri Apr 05 11:21:01 GMT 2024","629","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id","","","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id",""
"passed","Fri Apr 05 11:20:49 GMT 2024","Fri Apr 05 11:20:50 GMT 2024","663","","CliKintoneTest-154 Should return the error message when specifying an encoded utf8 CSV file, and --encoding option is sjis.","","","","CliKintoneTest-154 Should return the error message when specifying an encoded utf8 CSV file, and --encoding option is sjis.",""
"passed","Fri Apr 05 11:19:32 GMT 2024","Fri Apr 05 11:19:33 GMT 2024","626","","CliKintoneTest-86 Should return the error message when exporting the record with multiple API tokens, including a valid API token and an invalid API token.","","","","CliKintoneTest-86 Should return the error message when exporting the record with multiple API tokens, including a valid API token and an invalid API token.",""
"passed","Fri Apr 05 11:19:01 GMT 2024","Fri Apr 05 11:19:01 GMT 2024","21","readFile","","","","","can read utf8 encoded csv file correctly",""
"passed","Fri Apr 05 11:22:11 GMT 2024","Fri Apr 05 11:22:13 GMT 2024","1204","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.","","","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.",""
"passed","Fri Apr 05 11:19:50 GMT 2024","Fri Apr 05 11:19:59 GMT 2024","8456","","CliKintoneTest-35 Should import the records successfully with attachment.","","","","CliKintoneTest-35 Should import the records successfully with attachment.",""
"passed","Fri Apr 05 11:18:55 GMT 2024","Fri Apr 05 11:18:55 GMT 2024","9","addRecords","","","","","should includes a Record Number field",""
"passed","Fri Apr 05 11:18:57 GMT 2024","Fri Apr 05 11:18:57 GMT 2024","13","convertFieldValue","","","","","[14] convert FILE field correctly",""
"passed","Fri Apr 05 11:18:55 GMT 2024","Fri Apr 05 11:18:55 GMT 2024","6","addRecords","","","","","should not fail",""
"passed","Fri Apr 05 11:18:58 GMT 2024","Fri Apr 05 11:18:58 GMT 2024","4","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Fri Apr 05 11:18:56 GMT 2024","Fri Apr 05 11:18:56 GMT 2024","14","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Fri Apr 05 11:19:02 GMT 2024","Fri Apr 05 11:19:02 GMT 2024","20","isMismatchEncoding","","","","","should detect the mismatch encoding correctly",""
"passed","Fri Apr 05 11:18:56 GMT 2024","Fri Apr 05 11:18:56 GMT 2024","14","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Fri Apr 05 11:21:56 GMT 2024","Fri Apr 05 11:22:07 GMT 2024","11344","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.","","","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.",""
"passed","Fri Apr 05 11:18:59 GMT 2024","Fri Apr 05 11:18:59 GMT 2024","10","csvStringifier","","","","","should convert kintone records to csv string correctly",""
"passed","Fri Apr 05 11:20:51 GMT 2024","Fri Apr 05 11:20:52 GMT 2024","1165","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.",""
