"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 29 06:53:50 GMT 2024","Fri Mar 29 06:53:50 GMT 2024","11","Record command","Missing required parameters","","","","should throw error when missing required argument",""
"passed","Fri Mar 29 06:53:55 GMT 2024","Fri Mar 29 06:53:55 GMT 2024","7","createSchema","","","","","formLayout should create schema correctly without system fields on layout",""
"passed","Fri Mar 29 06:53:50 GMT 2024","Fri Mar 29 06:53:50 GMT 2024","4","Helper functions","generateCsvRow","","","","should generate CSV row correctly",""
"passed","Fri Mar 29 06:53:48 GMT 2024","Fri Mar 29 06:53:48 GMT 2024","26","getRecords","","","","","should throw error when API response is error",""
"passed","Fri Mar 29 06:53:54 GMT 2024","Fri Mar 29 06:53:54 GMT 2024","6","logHandler","","","","","should set ""debug"" to the log config level when verbose argument is true",""
"passed","Fri Mar 29 06:53:52 GMT 2024","Fri Mar 29 06:53:52 GMT 2024","13","validateRecordNumbers","","","","","should throw error when the record number is mixed",""
"passed","Fri Mar 29 06:53:53 GMT 2024","Fri Mar 29 06:53:53 GMT 2024","15","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Fri Mar 29 06:53:54 GMT 2024","Fri Mar 29 06:53:54 GMT 2024","98","","CliKintoneTest-4 Should return the help description by --help","","","","CliKintoneTest-4 Should return the help description by --help",""
"passed","Fri Mar 29 06:53:50 GMT 2024","Fri Mar 29 06:53:50 GMT 2024","9","convertFieldValue","","","","","[3] convert MULTI_LINE_TEXT field correctly",""
"passed","Fri Mar 29 06:53:48 GMT 2024","Fri Mar 29 06:53:48 GMT 2024","10","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Fri Mar 29 06:53:48 GMT 2024","Fri Mar 29 06:53:48 GMT 2024","10","api","","","","","should pass information of client certificate and proxy server to the apiClient correctly",""
